query,extension,sink_file,sink_line
"SQL injection","jambagecom_tt-products","/jambagecom_tt-products/model/class.tx_ttproducts_table_base.php","301"
"SQL injection","jambagecom_tt-products","/jambagecom_tt-products/model/class.tx_ttproducts_table_base.php","302"
"SQL injection","jambagecom_tt-products","/jambagecom_tt-products/model/class.tx_ttproducts_table_base.php","304"
"SQL injection","jambagecom_tt-products","/jambagecom_tt-products/model/class.tx_ttproducts_table_base.php","305"
"SQL injection","jambagecom_tt-products","/jambagecom_tt-products/model/class.tx_ttproducts_voucher.php","576"
"SQL injection","jambagecom_tt-products","/jambagecom_tt-products/model/field/class.tx_ttproducts_field_media.php","100"
"SQL injection","jambagecom_tt-products","/jambagecom_tt-products/model/field/class.tx_ttproducts_field_media.php","123"
"SQL injection","jambagecom_tt-products","/jambagecom_tt-products/view/class.tx_ttproducts_cat_view.php","335"
"SQL injection","jambagecom_tt-products","/jambagecom_tt-products/view/class.tx_ttproducts_cat_view.php","372"
"SQL injection","jambagecom_tt-products","/jambagecom_tt-products/view/class.tx_ttproducts_single_view.php","1243"
"SQL injection","jambagecom_tt-products","/jambagecom_tt-products/view/class.tx_ttproducts_single_view.php","1247"
"SQL injection","jambagecom_tt-products","/jambagecom_tt-products/view/class.tx_ttproducts_single_view.php","1289"
"SQL injection","jambagecom_tt-products","/jambagecom_tt-products/view/class.tx_ttproducts_single_view.php","1293"
"SQL injection","jambagecom_tt-products","/jambagecom_tt-products/view/class.tx_ttproducts_single_view.php","1454"
"SQL injection","jambagecom_tt-products","/jambagecom_tt-products/view/field/class.tx_ttproducts_field_media_view.php","603"
"SQL injection","jambagecom_tt-products","/jambagecom_tt-products/view/field/class.tx_ttproducts_field_media_view.php","604"
"SQL injection","jambagecom_tt-products","/jambagecom_tt-products/view/field/class.tx_ttproducts_field_media_view.php","606"
"SQL injection","jambagecom_voucher","/jambagecom_voucher/Classes/Controller/BackendModuleController.php","475"
"Code injection","jambagecom_tt-products","/jambagecom_tt-products/view/class.tx_ttproducts_table_base_view.php","304"
"Command injection","jambagecom_tt-products","/jambagecom_tt-products/control/class.tx_ttproducts_main.php","956"
"Unsafe deserialization","jambagecom_tt-products","/jambagecom_tt-products/Classes/Controller/WithdrawalController.php","118"
"Unsafe deserialization","jambagecom_tt-products","/jambagecom_tt-products/lib/class.tx_ttproducts_tracking.php","255"
"Unsafe deserialization","jambagecom_tt-products","/jambagecom_tt-products/lib/class.tx_ttproducts_tracking.php","428"
"Unsafe deserialization","jambagecom_tt-products","/jambagecom_tt-products/model/class.tx_ttproducts_order.php","797"
"Path traversal","jambagecom_tt-products","/jambagecom_tt-products/api/class.tx_ttproducts_api.php","775"
"Path traversal","jambagecom_tt-products","/jambagecom_tt-products/lib/class.tx_ttproducts_csv.php","69"
"Path traversal","jbaron_fal_database","/jbaron_fal_database/Classes/Driver/DatabaseDriver.php","128"
"Path traversal","jbaron_fal_webdav2","/jbaron_fal_webdav2/Classes/Driver/WebdavDriver.php","55"
"Reflected XSS","jonathanheilmann_jh_magnificpopup","/jonathanheilmann_jh_magnificpopup/Resources/Public/Php/EidRunner.php","39"
"Code injection","jvelletti_jvchat","/jvelletti_jvchat/Classes/Eid/Chat.php","1085"
"Code injection","jweiland_bynder2","/jweiland_bynder2/Resources/Private/PHP/thephpleague/oauth2-client/src/Grant/GrantFactory.php","75"
"Reflected XSS","jvelletti_jvchat","/jvelletti_jvchat/Classes/Eid/Chat.php","689"
"Reflected XSS","jvelletti_jvchat","/jvelletti_jvchat/Classes/Eid/Chat.php","980"
"Reflected XSS","jvelletti_jvchat","/jvelletti_jvchat/Classes/Eid/JvchatEid.php","41"
"Reflected XSS","jvelletti_jvchat","/jvelletti_jvchat/Classes/Eid/JvchatEid.php","48"
"SQL injection","jweiland_kk-downloader","/jweiland_kk-downloader/Classes/Domain/Repository/DownloadRepository.php","67"
"SQL injection","jweiland_kk-downloader","/jweiland_kk-downloader/Classes/Domain/Repository/DownloadRepository.php","71"
"SQL injection","jweiland_kk-downloader","/jweiland_kk-downloader/Classes/Domain/Repository/DownloadRepository.php","72"
"Code injection","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/thirdparty/OpenID/LightOpenID.php","424"
"Code injection","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/paypal/rest-api-sdk-php/lib/PayPal/Core/PayPalLoggingManager.php","61"
"File inclusion","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/additional-providers/hybridauth-amazon/Providers/Amazon.php","41"
"File inclusion","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/additional-providers/hybridauth-amazon/Providers/Amazon.php","42"
"File inclusion","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/additional-providers/hybridauth-draugiem/Providers/Draugiem.php","39"
"File inclusion","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/additional-providers/hybridauth-idqoauth2/Providers/IdqOAuth2.php","79"
"File inclusion","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/additional-providers/hybridauth-lastfm/Providers/LastFM.php","23"
"File inclusion","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/additional-providers/hybridauth-sina/Providers/Sina.php","36"
"File inclusion","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/additional-providers/hybridauth-yammer/Providers/Yammer.php","44"
"File inclusion","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/Auth.php","71"
"File inclusion","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/Auth.php","87"
"File inclusion","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/Auth.php","88"
"File inclusion","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/Auth.php","89"
"File inclusion","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/Auth.php","91"
"File inclusion","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/Auth.php","93"
"File inclusion","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/Auth.php","94"
"File inclusion","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/Auth.php","95"
"File inclusion","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/Auth.php","96"
"File inclusion","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/Auth.php","98"
"File inclusion","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/Auth.php","99"
"File inclusion","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/Auth.php","100"
"File inclusion","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/Auth.php","101"
"File inclusion","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/Auth.php","104"
"File inclusion","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/Provider_Adapter.php","86"
"File inclusion","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/Provider_Adapter.php","95"
"File inclusion","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/Provider_Model.php","144"
"File inclusion","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/Provider_Model_OAuth1.php","81"
"File inclusion","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/Provider_Model_OAuth1.php","83"
"File inclusion","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/Provider_Model_OAuth2.php","78"
"File inclusion","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/Provider_Model_OpenID.php","42"
"Server-side request forgery","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/facebook/graph-sdk/src/Facebook/HttpClients/FacebookGuzzleHttpClient.php","61"
"Server-side request forgery","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/additional-providers/hybridauth-amazon/thirdparty/Amazon/AmazonOauth2Client.php","87"
"Server-side request forgery","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/additional-providers/hybridauth-amazon/thirdparty/Amazon/AmazonOauth2Client.php","94"
"Server-side request forgery","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/additional-providers/hybridauth-draugiem/thirdparty/Draugiem/DraugiemApi.php","612"
"Server-side request forgery","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/additional-providers/hybridauth-draugiem/thirdparty/Draugiem/DraugiemApi.php","635"
"Server-side request forgery","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/additional-providers/hybridauth-idqoauth2/thirdparty/IdqOAuth2/IdqOAuth2Client.php","82"
"Server-side request forgery","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/additional-providers/hybridauth-idqoauth2/thirdparty/IdqOAuth2/IdqOAuth2Client.php","147"
"Server-side request forgery","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/additional-providers/hybridauth-idqoauth2/thirdparty/IdqOAuth2/IdqOAuth2Client.php","148"
"Server-side request forgery","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/additional-providers/hybridauth-lastfm/thirdparty/LastFM/LastFM.php","290"
"Server-side request forgery","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/additional-providers/hybridauth-sina/thirdparty/Sina/Sina.php","256"
"Server-side request forgery","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/additional-providers/hybridauth-sina/thirdparty/Sina/Sina.php","285"
"Server-side request forgery","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/additional-providers/hybridauth-sina/thirdparty/Sina/saetv2.ex.class.php","382"
"Server-side request forgery","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/additional-providers/hybridauth-yammer/thirdparty/Yammer/Yammer.php","23"
"Server-side request forgery","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/additional-providers/hybridauth-yammer/thirdparty/Yammer/Yammer.php","111"
"Server-side request forgery","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/additional-providers/hybridauth-yammer/thirdparty/Yammer/Yammer.php","171"
"Server-side request forgery","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/additional-providers/hybridauth-yammer/thirdparty/Yammer/Yammer.php","172"
"Server-side request forgery","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/additional-providers/hybridauth-yammer/thirdparty/Yammer/Yammer.php","250"
"Server-side request forgery","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/thirdparty/OAuth/OAuth1Client.php","204"
"Server-side request forgery","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/thirdparty/OAuth/OAuth1Client.php","218"
"Server-side request forgery","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/thirdparty/OAuth/OAuth1Client.php","222"
"Server-side request forgery","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/thirdparty/OAuth/OAuth1Client.php","232"
"Server-side request forgery","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/thirdparty/OAuth/OAuth2Client.php","79"
"Server-side request forgery","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/thirdparty/OAuth/OAuth2Client.php","139"
"Server-side request forgery","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/thirdparty/OAuth/OAuth2Client.php","140"
"Server-side request forgery","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/thirdparty/OAuth/OAuth2Client.php","141"
"Server-side request forgery","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/thirdparty/OAuth/OAuth2Client.php","142"
"Server-side request forgery","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/thirdparty/OAuth/OAuth2Client.php","257"
"Server-side request forgery","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/thirdparty/OpenID/LightOpenID.php","191"
"Server-side request forgery","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/thirdparty/OpenID/LightOpenID.php","194"
"Server-side request forgery","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/thirdparty/OpenID/LightOpenID.php","197"
"Server-side request forgery","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/thirdparty/OpenID/LightOpenID.php","198"
"Server-side request forgery","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/thirdparty/OpenID/LightOpenID.php","208"
"Server-side request forgery","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/thirdparty/OpenID/LightOpenID.php","211"
"Server-side request forgery","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/thirdparty/OpenID/LightOpenID.php","215"
"Server-side request forgery","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/thirdparty/OpenID/LightOpenID.php","220"
"Server-side request forgery","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/thirdparty/OpenID/LightOpenID.php","222"
"Server-side request forgery","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/thirdparty/OpenID/LightOpenID.php","226"
"Server-side request forgery","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/thirdparty/OpenID/LightOpenID.php","414"
"Server-side request forgery","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/paypal/rest-api-sdk-php/lib/PayPal/Core/PayPalHttpConnection.php","158"
"Path traversal","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/facebook/graph-sdk/src/Facebook/FileUpload/FacebookFile.php","91"
"Path traversal","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/facebook/graph-sdk/src/Facebook/HttpClients/FacebookStream.php","75"
"Path traversal","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/facebook/graph-sdk/src/Facebook/HttpClients/FacebookStreamHttpClient.php","66"
"Path traversal","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/additional-providers/hybridauth-draugiem/thirdparty/Draugiem/DraugiemApi.php","631"
"Path traversal","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/Logger.php","42"
"Path traversal","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/Logger.php","62"
"Path traversal","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/Logger.php","81"
"Path traversal","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/thirdparty/OpenID/LightOpenID.php","445"
"Path traversal","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/paypal/rest-api-sdk-php/lib/PayPal/Cache/AuthorizationCache.php","31"
"Path traversal","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/paypal/rest-api-sdk-php/lib/PayPal/Cache/AuthorizationCache.php","81"
"Reflected XSS","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/Auth.php","371"
"Reflected XSS","kalypso63_social_auth","/kalypso63_social_auth/Resources/Private/Librairies/hybridauth/hybridauth/hybridauth/Hybrid/Endpoint.php","95"
"SQL injection","kanti_typo3-realurl","/kanti_typo3-realurl/class.tx_realurl.php","1692"
"SQL injection","kanti_typo3-realurl","/kanti_typo3-realurl/modfunc1/class.tx_realurl_modfunc1.php","1539"
"SQL injection","kitodo_presentation","/kitodo_presentation/Classes/Middleware/SearchInDocument.php","152"
"SQL injection","kitodo_presentation","/kitodo_presentation/Classes/Middleware/SearchSuggest.php","64"
"Path traversal","kiefer79_sphinx","/kiefer79_sphinx/Classes/Controller/RestEditorController.php","511"
"Path traversal","kiefer79_sphinx","/kiefer79_sphinx/Classes/Controller/RestEditorController.php","513"
"Reflected XSS","kitodo_presentation","/kitodo_presentation/Tests/Fixtures/PageViewProxy/echo_user_agent.php","3"
"SQL injection","kohlercode_slug","/kohlercode_slug/Classes/Domain/Repository/PageRepository.php","135"
"SQL injection","kohlercode_slug","/kohlercode_slug/Classes/Domain/Repository/PageRepository.php","136"
"SQL injection","kohlercode_slug","/kohlercode_slug/Classes/Domain/Repository/RecordRepository.php","87"
"SQL injection","kohlercode_slug","/kohlercode_slug/Classes/Domain/Repository/RecordRepository.php","89"
"Reflected XSS","kitzberger_usebouncer","/kitzberger_usebouncer/Classes/Service/Api.php","66"
"Code injection","labor-digital_typo3-frontend-api","/labor-digital_typo3-frontend-api/Classes/Core/Resource/Transformer/Schema/TransformationSchema.php","119"
"Server-side request forgery","labor-digital_typo3-frontend-api","/labor-digital_typo3-frontend-api/Classes/Core/Imaging/RequestProxyHandler.php","117"
"Path traversal","labor-digital_typo3-frontend-api","/labor-digital_typo3-frontend-api/Classes/Core/Imaging/Request.php","160"
"Path traversal","labor-digital_typo3-frontend-api","/labor-digital_typo3-frontend-api/Classes/Core/Imaging/RequestProxyHandler.php","92"
"Path traversal","labor-digital_typo3-frontend-api","/labor-digital_typo3-frontend-api/Classes/Core/Imaging/RequestProxyHandler.php","96"
"Reflected XSS","lanius_blogext","/lanius_blogext/Classes/Controller/FeedController.php","49"
"Server-side request forgery","leuchtfeuer_secure-downloads","/leuchtfeuer_secure-downloads/Classes/UserFunctions/CheckConfiguration.php","154"
"Server-side request forgery","lgescobar_cw-twitter","/lgescobar_cw-twitter/Classes/Utility/Twitter.php","297"
"SQL injection","liquidlight_module-data-listing","/liquidlight_module-data-listing/Classes/Controller/DatatableController.php","160"
"SQL injection","liquidlight_module-data-listing","/liquidlight_module-data-listing/Classes/Controller/DatatableController.php","176"
"SQL injection","liquidlight_module-data-listing","/liquidlight_module-data-listing/Classes/Controller/DatatableController.php","187"
"Unsafe deserialization","lochmueller_fl_realurl_image","/lochmueller_fl_realurl_image/Classes/RealUrlImage.php","110"
"Path traversal","lms3_lms3h5p","/lms3_lms3h5p/Classes/H5PAdapter/Core/FileAdapter.php","217"
"Path traversal","lms3_lms3h5p","/lms3_lms3h5p/Classes/H5PAdapter/Core/FileAdapter.php","237"
"Path traversal","lms3_lms3h5p","/lms3_lms3h5p/Classes/H5PAdapter/Core/FileAdapter.php","299"
"Path traversal","lms3_lms3h5p","/lms3_lms3h5p/Classes/H5PAdapter/Core/FileAdapter.php","360"
"Path traversal","lms3_lms3h5p","/lms3_lms3h5p/Classes/H5PAdapter/Core/FileAdapter.php","408"
"Path traversal","lms3_lms3h5p","/lms3_lms3h5p/Classes/H5PAdapter/Core/FileAdapter.php","454"
"Path traversal","lms3_lms3h5p","/lms3_lms3h5p/Classes/H5PAdapter/Core/FileAdapter.php","486"
"Path traversal","lms3_lms3h5p","/lms3_lms3h5p/Classes/H5PAdapter/Core/FileAdapter.php","526"
"Path traversal","lms3_lms3h5p","/lms3_lms3h5p/Classes/H5PAdapter/Core/FileAdapter.php","559"
"Path traversal","lms3_lms3h5p","/lms3_lms3h5p/Classes/H5PAdapter/Core/FileAdapter.php","571"
"Path traversal","lms3_lms3h5p","/lms3_lms3h5p/Classes/H5PAdapter/Core/FileAdapter.php","593"
"Path traversal","lms3_lms3h5p","/lms3_lms3h5p/Classes/H5PAdapter/Core/FileAdapter.php","623"
"Path traversal","lms3_lms3h5p","/lms3_lms3h5p/Classes/H5PAdapter/Editor/EditorFileAdapter.php","221"
"Path traversal","lms3_lms3h5p","/lms3_lms3h5p/Classes/H5PAdapter/Editor/EditorFileAdapter.php","225"
"Path traversal","lochmueller_fl_realurl_image","/lochmueller_fl_realurl_image/Classes/RealUrlImage.php","143"
"Path traversal","lochmueller_fl_realurl_image","/lochmueller_fl_realurl_image/Classes/RealUrlImage.php","147"
"Reflected XSS","lms3_lms3h5p","/lms3_lms3h5p/Classes/H5PAdapter/Core/FileAdapter.php","561"
"Reflected XSS","lms3_lms3h5p","/lms3_lms3h5p/Classes/H5PAdapter/Core/FileAdapter.php","597"
"Reflected XSS","lms3_lms3h5p","/lms3_lms3h5p/Classes/H5PAdapter/Core/FileAdapter.php","603"
"SQL injection","lochmueller_seal","/lochmueller_seal/Classes/Adapter/Typo3/Typo3Searcher.php","74"
"SQL injection","lochmueller_seal","/lochmueller_seal/Classes/Adapter/Typo3/Typo3Searcher.php","78"
"SQL injection","lochmueller_seal","/lochmueller_seal/Classes/Adapter/Typo3/Typo3Searcher.php","82"
"Unsafe deserialization","lochmueller_html5videoplayer-powermail","/lochmueller_html5videoplayer-powermail/Classes/Service/SessionService.php","24"
"Unsafe deserialization","lochmueller_staticfilecache","/lochmueller_staticfilecache/Classes/Cache/StaticFileBackend.php","349"
"Server-side request forgery","lochmueller_language-detection","/lochmueller_language-detection/Classes/Service/IpLocation.php","22"
"Path traversal","lochmueller_staticfilecache","/lochmueller_staticfilecache/Classes/Cache/RemoteFileBackend.php","133"
"Path traversal","lochmueller_staticfilecache","/lochmueller_staticfilecache/Classes/Service/RemoveService.php","38"
"Code injection","mabahe_typo3-core-redirects","/mabahe_typo3-core-redirects/Classes/Controller/ManagementController.php","94"
"Code injection","madj2k_t3-cat-search","/madj2k_t3-cat-search/Classes/Controller/AbstractSearchController.php","271"
"Code injection","madj2k_t3-cat-search","/madj2k_t3-cat-search/Classes/Controller/AbstractSearchController.php","273"
"Unsafe deserialization","madj2k_t3-core-extended","/madj2k_t3-core-extended/Classes/XClasses/SrFreecap/Session/SessionStorage.php","48"
"Path traversal","mabolek_google-drive-fal","/mabolek_google-drive-fal/Classes/Driver/GoogleDriveDriver.php","148"
"SQL injection","maispace_mai-faq","/maispace_mai-faq/Classes/Middleware/FaqApiMiddleware.php","140"
"Code injection","maikschneider_tca-api","/maikschneider_tca-api/Classes/Security/AccessController.php","26"
"Path traversal","maikschneider_tca-api","/maikschneider_tca-api/Classes/Http/MultipartRequestParser.php","119"
"Path traversal","maikschneider_tca-api","/maikschneider_tca-api/Classes/OperationHandler/FileUploadTrait.php","58"
"Path traversal","maikschneider_tca-api","/maikschneider_tca-api/Classes/OperationHandler/FileUploadTrait.php","101"
"Path traversal","maispace_assets","/maispace_assets/Classes/Middleware/StaticFileServeMiddleware.php","119"
"Path traversal","maispace_assets","/maispace_assets/Classes/Service/CompiledAssetPublisher.php","59"
"Path traversal","maispace_assets","/maispace_assets/Classes/StaticFileCache/StaticHtmlWriterService.php","133"
"Path traversal","maispace_assets","/maispace_assets/Classes/ViewHelpers/Asset/JsViewHelper.php","91"
"Path traversal","mask_mask","/mask_mask/Classes/Controller/AjaxController.php","1120"
"Path traversal","mask_mask","/mask_mask/Classes/Loader/JsonLoader.php","56"
"Path traversal","maxserv_fal_s3","/maxserv_fal_s3/Classes/Driver/AbstractAmazonS3Driver.php","47"
"SQL injection","mblaschke_metaseo","/mblaschke_metaseo/Classes/Utility/DatabaseUtility.php","76"
"Path traversal","mblaschke_metaseo","/mblaschke_metaseo/Classes/Utility/ConsoleUtility.php","58"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/ConfigStorage/Relation.php","1764"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Controllers/Database/Operations/CollationController.php","64"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Controllers/Database/Operations/CollationController.php","85"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Controllers/Database/OperationsController.php","174"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Controllers/Database/Structure/AddPrefixTableController.php","53"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Controllers/Database/Structure/EmptyTableController.php","90"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Controllers/Database/Structure/ReplacePrefixController.php","65"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Controllers/Import/ImportController.php","537"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Controllers/Server/BinlogController.php","73"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Controllers/Server/Databases/DestroyController.php","85"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Controllers/Server/Status/VariablesController.php","161"
