197	simplystatic/simply-static	https://github.com/Simply-Static/simply-static
17093	rtcamp/nginx-helper	https://github.com/rtCamp/nginx-helper
1570	roots/post-content-to-markdown	https://github.com/roots/post-content-to-markdown
24807	rarst/update-blocker	https://github.com/Rarst/update-blocker
15468	rarst/fragment-cache	https://github.com/Rarst/fragment-cache
2187	rankmath/seo-by-rank-math	https://github.com/rankmath/seo-by-rank-math
104538	pronamic/wp-http	https://github.com/pronamic/wp-http
1738	pods-framework/pods	https://github.com/pods-framework/pods
16643	pivvenit/wordpress-readonly	https://github.com/pivvenit/wordpress-readonly
1740	pfefferle/wordpress-activitypub	https://github.com/Automattic/wordpress-activitypub
10322	origgami/cmb2-grid	https://github.com/origgami/CMB2-grid
10877	nickford/acf-swatch	https://github.com/nickforddesign/acf-swatch
701	nawawi/docket-cache	https://github.com/nawawi/docket-cache
8410	metabolism/wp-steroids	https://github.com/metabolism/wp-steroids
45885	mentosmenno2/image-crop-positioner	https://github.com/mentosmenno2/image-crop-positioner
3821	mcguffin/acf-openstreetmap-field	https://github.com/mcguffin/acf-openstreetmap-field
11645	mcguffin/acf-customizer	https://github.com/mcguffin/acf-customizer
675	lloc/multisite-language-switcher	https://github.com/lloc/Multisite-Language-Switcher
69323	lipemat/cmb2	https://github.com/lipemat/CMB2
170071	lifterlms/lifterlms-rest	https://github.com/gocodebox/lifterlms-rest
170926	lifterlms/lifterlms-blocks	https://github.com/gocodebox/lifterlms-blocks
3116	leonstafford/wp2static	https://github.com/elementor/wp2static
2367	keycdn/cdn-enabler	https://github.com/keycdn/cdn-enabler
4846	keycdn/cache-enabler	https://github.com/keycdn/cache-enabler
31864	itinerisltd/wp-phpmailer	https://github.com/ItinerisLtd/wp-phpmailer
62225	inpsyde/google-tag-manager	https://github.com/inpsyde/google-tag-manager
24580	inpsyde/disable-comments	https://github.com/inpsyde/disable-comments
5122	imranhsayed/headless-cms	https://github.com/imranhsayed/headless-cms
336	iandunn/wp-cli-plugin-active-on-sites	https://github.com/iandunn/wp-cli-plugin-active-on-sites
200977	humanmade/wp-redis	https://github.com/humanmade/wp-redis
7753	humanmade/wordpress-importer	https://github.com/humanmade/WordPress-Importer
60728	humanmade/propose-draft-date	https://github.com/humanmade/propose-draft-date
7214	humanmade/popup	https://github.com/humanmade/popup
